X,Y
5.21544,-0.8972456
5.048491,-0.9583197
4.969486,-0.9872215
4.891712,-1.015673
4.726307,-1.076182
4.644316,-1.106176
4.504813,-1.15721
4.423113,-1.187098
4.348875,-1.214256
4.200755,-1.268442
4.122079,-1.297223
4.043365,-1.326019
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
3.867171,-1.390475
4.011665,-1.405936
4.096386,-1.415001
4.178503,-1.423787
4.259948,-1.432502
4.345654,-1.441672
4.425314,-1.450196
4.507952,-1.459038
4.588686,-1.467676
4.675794,-1.476997
4.79036,-1.489255
4.874271,-1.498234
4.955547,-1.50693
5.105521,-1.522977
5.188378,-1.531843
5.271076,-1.540691
5.426683,-1.557341
5.510132,-1.56627
5.68465,-1.584943
5.767637,-1.593823
5.850151,-1.602652
6.029616,-1.621854
6.112111,-1.630681
6.19712,-1.639777
6.337892,-1.654839
6.420794,-1.66371
6.503317,-1.67254
6.677691,-1.691198
6.760554,-1.700064
6.843321,-1.70892
7.017169,-1.727521
7.10196,-1.736594
7.183047,-1.74527
7.357566,-1.763944
7.44014,-1.772779
7.521939,-1.781531
7.647801,-1.794998
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.715473,-1.802239
7.617636,-1.824832
7.554391,-1.839436
7.491763,-1.853898
7.424564,-1.869416
7.349518,-1.886746
7.275779,-1.903774
7.191024,-1.923345
7.111278,-1.94176
7.032145,-1.960034
6.950562,-1.978873
6.840431,-2.004305
6.7593,-2.023039
6.67818,-2.041772
6.502859,-2.082257
6.420623,-2.101247
6.339941,-2.119878
6.197197,-2.152841
6.115883,-2.171618
5.941681,-2.211844
5.8589,-2.23096
5.779119,-2.249383
5.630233,-2.283765
5.54884,-2.30256
5.467988,-2.32123
5.297952,-2.360495
5.216384,-2.379331
5.13614,-2.397861
4.964819,-2.437423
4.883265,-2.456255
4.802013,-2.475018
4.632679,-2.51412
4.551325,-2.532907
4.469972,-2.551693
4.304062,-2.590005
4.21961,-2.609507
4.0682,-2.644471
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
3.986563,-2.663322
4.065861,-2.693469
4.142803,-2.72272
4.219689,-2.751949
4.298203,-2.781798
4.374677,-2.810871
4.453414,-2.840804
4.529123,-2.869586
4.60723,-2.89928
4.685111,-2.928887
4.76103,-2.957749
4.915654,-3.016532
4.994937,-3.046673
5.071628,-3.075829
5.234523,-3.137756
5.313676,-3.167848
5.457723,-3.22261
5.536124,-3.252415
5.612646,-3.281506
5.779416,-3.344906
5.859004,-3.375163
5.935404,-3.404208
6.076399,-3.45781
6.154617,-3.487546
6.232719,-3.517237
6.39109,-3.577445
6.468949,-3.607044
6.546518,-3.636533
6.712274,-3.699548
6.791885,-3.729814
6.934123,-3.783889
7.01243,-3.813658
7.089349,-3.8429
7.254035,-3.905509
7.332566,-3.935364
7.409102,-3.96446
7.556051,-4.020325
7.634877,-4.050292
7.712446,-4.079782
7.86798,-4.138911
7.946535,-4.168775
8.023623,-4.198081
