X,Y
11.76577,3.458299
11.78534,3.30018
11.81736,3.041394
11.83443,2.903406
11.86893,2.624592
11.88861,2.465565
11.90815,2.30763
11.94027,2.048059
11.95974,1.890709
11.99218,1.628548
12.00878,1.494421
12.04349,1.213866
12.06297,1.056431
12.08257,0.8980193
12.11459,0.6392823
12.13413,0.4813465
12.16363,0.24294
12.18576,0.06410351
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
12.21781,-0.194921
11.99944,-0.2226471
11.88619,-0.2370273
11.8034,-0.2475386
11.7208,-0.258026
11.55032,-0.2796727
11.39134,-0.2998583
11.19154,-0.3252272
10.97466,-0.3527638
10.7911,-0.3760713
10.63597,-0.3957682
10.47884,-0.4157183
10.29739,-0.4387575
10.14095,-0.4586214
9.98253,-0.4787358
9.822946,-0.4989983
9.543276,-0.5345081
9.407099,-0.5517986
9.228116,-0.5745242
9.069971,-0.594604
8.889316,-0.6175418
8.731473,-0.6375832
8.573313,-0.6576649
8.393209,-0.6805328
8.233233,-0.7008451
8.078114,-0.7205407
7.897434,-0.7434816
7.740023,-0.7634683
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.482158,-0.7962095
7.937477,2.072375
8.012868,2.063605
8.315066,2.028453
8.361648,2.023034
8.403637,2.01815
8.44474,2.013369
8.50114,2.006808
8.546325,2.001552
8.562886,1.999626
8.579258,1.997721
8.579258,1.997721
8.579258,1.997721
8.579258,1.997721
8.579258,1.997721
8.598823,1.995445
8.615114,1.99355
8.657884,1.988575
8.714926,1.98194
8.787052,1.97355
8.828955,1.968676
8.936738,1.956138
9.049686,1.943
9.11272,1.935668
9.267624,1.917649
9.417741,1.900187
9.576128,1.881763
9.659188,1.872101
9.833607,1.851812
9.992491,1.83333
10.07554,1.82367
10.22922,1.805793
10.41,1.784764
10.49293,1.775117
10.70941,1.749936
10.80806,1.738461
10.98527,1.717848
11.06824,1.708196
11.24478,1.68766
11.40332,1.669219
11.48618,1.65958
11.6411,1.641559
11.82335,1.620359
11.90653,1.610684
12.04655,1.594396
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.18781,1.577965
12.25995,1.834218
12.29208,1.948312
12.33087,2.086091
12.36206,2.196888
12.41098,2.370638
12.48182,2.622255
12.54647,2.851878
12.61137,3.082372
12.67747,3.317149
12.74707,3.564372
12.79574,3.737217
12.86102,3.969102
12.93124,4.218492
13.00266,4.472193
13.06687,4.700222
13.11005,4.853623
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
13.18063,5.104302
12.86737,5.31934
12.75256,5.398143
12.68358,5.445498
12.47032,5.591887
12.19002,5.784292
11.91085,5.975923
11.64612,6.157646
11.34945,6.361286
11.08736,6.541198
10.80546,6.734701
10.54112,6.916153
10.17831,7.165197
9.913082,7.34726
9.634455,7.53852
9.372106,7.718605
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
9.091141,7.911469
8.934813,7.817347
8.858605,7.771462
8.771492,7.719012
8.700082,7.676017
8.628658,7.633014
8.463828,7.533772
8.342297,7.460599
8.20641,7.378784
8.052341,7.28602
7.978639,7.241645
7.847611,7.162755
7.688928,7.067214
7.554623,6.98635
7.483037,6.943249
7.332415,6.852561
7.195364,6.770044
7.059076,6.687987
6.902479,6.593702
6.785038,6.522992
6.713422,6.479873
6.562496,6.389002
6.406101,6.294838
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.269945,6.212861
6.273256,5.98694
6.275239,5.85154
6.276467,5.767783
6.277685,5.684648
6.280218,5.511841
6.28255,5.352678
6.286409,5.089301
6.2887,4.932973
6.291377,4.750268
6.294863,4.512363
6.297198,4.353055
6.299833,4.17319
6.303369,3.931936
6.306022,3.750865
6.309508,3.512925
6.311849,3.353217
6.31451,3.171607
6.31834,2.91019
6.320355,2.77269
6.323009,2.591624
6.326852,2.329358
6.329154,2.172219
6.331493,2.012607
6.335306,1.752414
6.337639,1.593161
6.341161,1.352842
6.343816,1.171622
6.346462,0.991101
6.34997,0.7516567
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.35229,0.5933637
6.531875,0.5694128
6.616808,0.5580854
6.697434,0.5473325
6.78088,0.5362034
6.951609,0.5134337
7.037166,0.5020231
7.187222,0.4820103
7.368964,0.4577718
7.454595,0.4463513
7.645113,0.4209423
7.763718,0.4051242
7.94254,0.381275
8.025163,0.3702557
8.179774,0.3496356
8.361039,0.3254606
8.518589,0.3044485
8.755288,0.2728803
9.014404,0.2383225
9.09731,0.2272655
9.509649,0.1722726
9.592,0.1612897
10.08394,0.09567993
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.16681,0.08462762
10.32199,-0.05693137
10.46559,-0.1879426
10.52754,-0.2444511
10.58883,-0.3003694
10.71537,-0.4158123
10.83324,-0.5233395
10.95088,-0.6306577
11.08498,-0.7529919
11.2046,-0.8621199
11.32033,-0.9677027
11.45409,-1.089726
11.57108,-1.196459
11.70475,-1.318402
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.82368,-1.426896
11.80909,-1.671486
11.80396,-1.757363
11.79901,-1.840351
11.78998,-1.991691
11.78051,-2.150474
11.76475,-2.414685
11.75547,-2.570273
11.74598,-2.729265
11.73047,-2.989283
11.71963,-3.170895
11.70547,-3.408338
11.69588,-3.569062
11.68509,-3.749825
11.67092,-3.987448
11.6614,-4.146955
11.64707,-4.387132
11.6364,-4.56603
11.62084,-4.826716
11.61137,-4.985548
11.60032,-5.170749
11.58504,-5.426759
11.57682,-5.564649
11.56136,-5.823748
11.55178,-5.984298
11.53618,-6.245852
11.5268,-6.402963
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.51593,-6.585299
11.41279,-6.602789
11.33036,-6.616766
11.23295,-6.633285
11.14785,-6.647716
10.99854,-6.673036
10.84085,-6.699777
10.66237,-6.730042
10.50595,-6.756568
10.42398,-6.770468
10.24876,-6.800181
10.09237,-6.826701
9.912545,-6.857195
9.755921,-6.883755
9.597384,-6.910639
9.514882,-6.92463
9.342647,-6.953837
9.184509,-6.980654
9.002252,-7.01156
8.86956,-7.034062
8.787191,-7.04803
8.613023,-7.077565
8.432816,-7.108124
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.275103,-7.134868
8.178719,-6.71223
8.156069,-6.612909
8.120643,-6.457568
8.062511,-6.202662
7.987164,-5.872264
7.888312,-5.438803
7.822794,-5.15151
7.729167,-4.740955
7.657228,-4.425504
7.560385,-4.000852
7.47143,-3.610786
7.395799,-3.279145
7.306983,-2.88969
7.306983,-2.88969
7.306983,-2.88969
7.306983,-2.88969
7.306983,-2.88969
7.306983,-2.88969
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.700005,2.099998
7.791439,2.107031
7.846226,2.111244
7.927109,2.117465
8.006331,2.123558
8.074263,2.128783
8.145401,2.134254
8.220572,2.140036
8.38567,2.152734
8.468948,2.159138
8.624295,2.171086
8.707603,2.177494
8.883918,2.191054
8.967157,2.197456
9.144448,2.211092
9.23037,2.2177
9.38614,2.22968
9.469848,2.236118
9.642378,2.249388
9.7282,2.255988
9.881053,2.267745
9.964133,2.274134
10.12138,2.286229
10.20489,2.292651
10.37948,2.306079
10.46265,2.312476
10.62233,2.324757
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.70595,2.331188
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.67653,2.740162
10.8267,2.75423
10.91421,2.762429
10.99743,2.770226
11.0951,2.779375
11.17839,2.787178
11.26125,2.794941
11.41097,2.808968
11.49412,2.816758
11.67205,2.833427
11.75537,2.841232
11.909,2.855625
11.99214,2.863415
12.09111,2.872687
12.24789,2.887374
12.33099,2.895159
12.50822,2.911763
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.59145,2.919561
12.64847,3.160272
12.66575,3.233229
12.68382,3.309547
12.7194,3.459732
12.7794,3.713082
12.83478,3.946893
12.89532,4.202497
12.95475,4.453409
13.01001,4.686695
13.0653,4.920141
13.1256,5.174733
13.18536,5.427022
13.24038,5.659339
13.30035,5.912525
13.35591,6.14711
13.41096,6.379515
13.47064,6.631483
13.53178,6.889597
13.58729,7.123963
13.64131,7.352047
13.7016,7.606614
13.7016,7.606614
13.7016,7.606614
13.7016,7.606614
13.7016,7.606614
13.73419,7.943984
13.74703,8.07697
13.75511,8.160645
13.77167,8.332067
13.80251,8.651437
13.83534,8.991301
13.8601,9.247648
13.89098,9.567375
13.91401,9.805831
13.94863,10.16429
13.98135,10.50313
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
14.00447,10.74243
13.64557,10.86602
13.56647,10.89326
13.48783,10.92033
13.25018,11.00217
12.85173,11.13937
12.53093,11.24984
12.22675,11.35458
11.90569,11.46513
11.58548,11.5754
11.28445,11.67906
10.98095,11.78356
10.5646,11.92693
10.24112,12.03832
9.941121,12.14162
9.635574,12.24684
9.316179,12.35682
8.995168,12.46736
8.673183,12.57823
8.371502,12.68211
7.954678,12.82565
7.672673,12.92275
7.32906,13.04107
7.005604,13.15245
6.708188,13.25487
6.383632,13.36663
6.064033,13.47668
5.742748,13.58731
5.514005,13.66608
5.193509,13.77644
4.89318,13.87986
4.645106,13.96528
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.320355,14.07711
4.309934,13.85691
4.305995,13.77371
4.302057,13.69049
4.298125,13.6074
4.285218,13.3347
4.278665,13.19623
4.270087,13.01499
4.262632,12.85747
4.254029,12.6757
4.246556,12.5178
4.234188,12.25647
4.227648,12.11829
4.218961,11.93475
4.210579,11.75764
4.20401,11.61883
4.1916,11.35664
4.183115,11.17734
4.175609,11.01875
4.168081,10.85969
4.159517,10.67875
4.148195,10.43951
4.14068,10.28074
4.132085,10.09913
4.124594,9.940851
4.115993,9.759109
4.105662,9.540834
4.097161,9.361215
4.088537,9.178999
4.081083,9.02151
4.069681,8.78059
4.061209,8.601576
4.053682,8.442538
4.045196,8.263245
4.037601,8.102774
4.025235,7.841476
4.018703,7.703465
4.010185,7.523497
4.001623,7.342585
3.990334,7.104057
3.982762,6.944066
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
3.974182,6.762774
4.145234,6.748456
4.237272,6.740753
4.320735,6.733767
4.403719,6.726821
4.486565,6.719887
4.6539,6.705882
4.813552,6.692519
4.896751,6.685555
5.076502,6.67051
5.15995,6.663526
5.333887,6.648967
5.492483,6.635693
5.575612,6.628735
5.7307,6.615754
5.911423,6.600627
5.997537,6.59342
6.149017,6.580741
6.307827,6.567449
6.39113,6.560476
6.567534,6.545712
6.650753,6.538746
6.806354,6.525723
6.987231,6.510583
7.070634,6.503603
7.247571,6.488793
7.384158,6.477361
7.485823,6.468851
7.6467,6.455386
7.730313,6.448388
7.902755,6.433954
8.062441,6.420588
8.14571,6.413619
8.323139,6.398768
8.409174,6.391567
8.561212,6.378842
8.720132,6.365541
8.80353,6.35856
8.980147,6.343777
9.063581,6.336794
9.217138,6.323941
9.39996,6.308639
9.483373,6.301658
9.658425,6.287005
9.795691,6.275517
9.89738,6.267005
10.05488,6.253822
10.1382,6.246849
10.3188,6.231733
10.40522,6.224499
10.55352,6.212087
10.63679,6.205117
10.81284,6.190382
